time,x,y,yaw,d_x,d_y,d_yaw,x_ref,y_ref,yaw_ref,d_x_ref,d_y_ref,d_yaw_ref,xe,ye,yaw_e,vx_local,vx_local_ref,vc,wc
11271.736,2.1076315008291204,2.1018515639536712,1.618232011795044,-0.02484206022656153,0.4307910970159482,0.19869423805940867,1.9976719617843628,2.094832181930542,,-0.01801728829741478,0.420660138130188,0.21052637696266174,0.004241115068536759,0.1101017025022667,-0.05481480165939234,0.43107675190114936,0.421045809984,0.4330421026668404,0.40980608897832427
11271.757,2.1070942190834723,2.1104187742410425,1.618232011795044,-0.026864087284264634,0.42836051439817324,0.19724016481869058,1.9976719617843628,2.094832181930542,,-0.01801728829741478,0.420660138130188,0.21052637696266174,-0.0039004866780500674,0.11045794881293346,-0.05875960495549348,0.428794859034685,0.421045809984,0.4326109869611563,0.40275308000615995
11271.777,2.106509254280266,2.1189693669677867,1.6234952211380005,-0.029248240159668266,0.4275296363278774,0.19639300808098475,1.997220516204834,2.105348825454712,,-0.019403697922825813,0.42059582471847534,0.21052636206150055,-0.0015271266006957225,0.11012363645274004,-0.05742425577424237,0.4281543082371404,0.421043157578,0.43675650987630055,0.4044060768366757
11271.797,2.105880246689073,2.127541163328387,1.6234952211380005,-0.03145037955896342,0.42858981802066776,0.19589368849915864,1.997220516204834,2.105348825454712,,-0.019403697922825813,0.42059582471847534,0.21052636206150055,-0.009683359879275528,0.11047927149766734,-0.061342129544311064,0.42938472009100276,0.421043157578,0.4351949167315103,0.397648675185174
11271.816,2.1052123426760136,2.1361657891083055,1.634021520614624,-0.0333952006522458,0.4312312889865018,0.19822795881969965,1.995904564857483,2.126359701156616,,-0.026868555694818497,0.4201880991458893,0.21052637696266174,0.003131121245892798,0.10970207715574516,-0.05478038924416806,0.43216393557783445,0.421046257019,0.4396920820274454,0.4086472378235881
11271.837,2.1045218070095437,2.1448220106293947,1.639284610748291,-0.034526783325882895,0.4328110760843789,0.20017712040496835,1.9952328205108643,2.136864423751831,,-0.026868555694818497,0.4201880991458893,0.21052637696266174,0.005402764399440235,0.10944503595717192,-0.0535208415183237,0.4337957473269042,0.421046257019,0.4444048605351494,0.4105145869953382
11271.857,2.103806075883361,2.1534956297876975,1.639284610748291,-0.03408243457909075,0.4130294837161107,0.19223613101101772,1.9952328205108643,2.136864423751831,,-0.026868555694818497,0.4201880991458893,0.21052637696266174,-0.0028502409121185356,0.109802663552082,-0.05755780026967816,0.41403738964085474,0.421046257019,0.4505391649270191,0.4019803489506212
11271.876,2.103054456899472,2.1621904635795564,1.6445478200912476,-0.03955889388842059,0.45762283114485897,0.2131758820750804,1.9945602416992188,2.147369146347046,,-0.028252817690372467,0.42009449005126953,0.21052636206150055,-0.0006211401601810482,0.10950013863610832,-0.05634493268619778,0.45888760420301505,0.421043455601,0.4467488285402987,0.4069458914927583
11271.899,2.102266266714917,2.1709304135707828,1.6445478200912476,-0.03582682657225967,0.3972704541642606,0.183139793694787,1.9945602416992188,2.147369146347046,,-0.028252817690372467,0.42009449005126953,0.21052636206150055,-0.008946805165496348,0.1098893799017958,-0.060374008147304536,0.3984933261468583,0.421043455601,0.454569557753462,0.3952559418621655
11271.916,2.1014356094990214,2.17972772396742,1.6552846431732178,-0.04614762310523603,0.48873946647905564,0.22485758244040294,1.9927666187286377,2.168767213821411,,-0.035706643015146255,0.41953009366989136,0.21052637696266174,0.004111333028402624,0.10914293050144874,-0.05368462154926812,0.49043751862670815,0.421046853065,0.4482239461999959,0.41322762853952677
11271.937,2.1005620752382166,2.188587275699543,1.6605478525161743,-0.0436767130392882,0.44297758659647213,0.2010809994103819,1.991873860359192,2.179255485534668,,-0.035706643015146255,0.41953009366989136,0.21052637696266174,0.006165236273768552,0.10891372834936332,-0.052443032194607,0.4446964637008747,0.421046853065,0.4515455083676232,0.41168075594716047
11271.957,2.0996418966060193,2.1974952822838927,1.6605478525161743,-0.04600893160886013,0.44540032920777134,0.20115946423820424,1.991873860359192,2.179255485534668,,-0.035706643015146255,0.41953009366989136,0.21052637696266174,-0.002343652971152372,0.1092755558791688,-0.0564662214794589,0.4473509356087968,0.421046853065,0.44880991347052857,0.40488669030687924
11271.977,2.098676958148652,2.2064241857004263,1.6656004190444946,-0.048246922867302616,0.4464451708169365,0.20240416222258092,1.9910160303115845,2.189324140548706,,-0.037088554352521896,0.4194071888923645,0.21052636206150055,-0.0007904045639984258,0.1090076244468908,-0.05546173819567857,0.4486369333454947,0.421043872833,0.4460633578257825,0.40613161826124067
11271.996,2.0976735395874444,2.2153558955583126,1.6656004190444946,-0.05017092806385692,0.4465854929251823,0.20259122856484477,1.9910160303115845,2.189324140548706,,-0.037088554352521896,0.4194071888923645,0.21052636206150055,-0.009328522010299989,0.10939129412761177,-0.059513562766695394,0.44899012488468304,0.421043872833,0.44193034748621646,0.39919365642516785
11272.017,2.096631962160293,2.224257485239439,1.6761267185211182,-0.052078871356426956,0.4450794840466059,0.20470644255980475,1.988816738128662,2.210261106491089,,-0.04453176632523537,0.4186811149120331,0.21052512526512146,0.0031867287208561038,0.1086732069606751,-0.05308139214135732,0.4477221208586854,0.421042710543,0.4443419973986006,0.40960277928247857
11272.036,2.0955569756592904,2.233102994293041,1.6813898086547852,-0.053749325048960954,0.44227545267044255,0.2032921651643961,1.987703561782837,2.2207281589508057,,-0.04453176632523537,0.4186811149120331,0.21052512526512146,0.005234914029969277,0.10843473202646763,-0.051884145311067,0.4451451632849661,0.421042710543,0.4472443135078617,0.41104709865701927
11272.057,2.094450910947104,2.2418636142509083,1.6813898086547852,-0.052669748197743047,0.4171723789333456,0.19330065434028088,1.987703561782837,2.2207281589508057,,-0.04453176632523537,0.4186811149120331,0.21052512526512146,-0.0031477246118512894,0.10877405873694591,-0.055943459052336664,0.42013166190335055,0.421042710543,0.4523805497047721,0.4021161466753872
